,SO2,NO2,CO,O3,PM10,PM2.5,CO_model,NO2_model,SO2_model,O3_model,PM2.5_model,PM10_model
2021-11-07 15:00:00,0.4,23.6,210.0,42.9,4.0,,263.99996948242193,4.890624523162842,1.2226561307907104,43.749996185302734,1.3906248807907104,1.9921873807907104
2021-11-07 16:00:00,0.4,15.4,200.0,48.9,3.5,,263.99996948242193,4.593749523162842,0.9999999403953552,43.374996185302734,1.4296873807907104,1.8984373807907104
2021-11-07 17:00:00,0.5,12.6,220.0,52.7,3.0,,263.99996948242193,4.124999523162842,0.9999999403953552,43.374996185302734,1.4179686307907104,1.9218748807907104
2021-11-07 18:00:00,0.5,10.5,230.0,55.4,3.0,,263.99996948242193,3.945312261581421,1.0312498807907104,40.874996185302734,1.4609373807907104,1.9726561307907104
2021-11-07 19:00:00,0.3,9.9,230.0,57.6,2.0,0.0,263.99996948242193,4.296874523162842,1.1640623807907104,37.624996185302734,1.5234373807907104,2.070312261581421
2021-11-07 20:00:00,0.3,6.6,190.0,62.8,1.0,0.0,267.99996948242193,5.015624523162842,1.4921873807907104,33.37499618530273,1.7382811307907104,2.468749761581421
2021-11-07 21:00:00,0.3,5.4,180.0,65.9,1.0,0.0,267.99996948242193,5.828124523162843,1.8046873807907104,28.99999809265137,1.7968748807907104,2.585937261581421
2021-11-07 22:00:00,0.3,2.1,150.0,70.2,1.0,-2.0,267.99996948242193,7.468749523162843,2.148437261581421,23.62499809265137,2.023437261581421,2.8593747615814213
2021-11-07 23:00:00,0.1,0.8,130.0,74.2,1.0,-4.0,293.9999694824219,9.624999046325684,2.8984372615814213,17.937498092651367,3.3281247615814213,4.703124523162842
2021-11-08 00:00:00,0.2,3.8,140.0,60.7,1.0,-4.0,313.9999694824219,10.968749046325684,3.874999761581421,13.968749046325685,4.484374523162842,6.421874523162843
2021-11-08 01:00:00,0.4,2.8,140.0,57.0,1.0,-4.0,280.99996948242193,15.624999046325685,2.031249761581421,32.99999618530273,0.6132811903953552,0.8144530653953552
2021-11-08 02:00:00,0.5,4.3,140.0,56.9,1.0,,277.99996948242193,12.187499046325685,2.148437261581421,36.124996185302734,0.7050780653953552,0.9355468153953552
2021-11-08 03:00:00,0.5,9.0,140.0,51.3,1.0,,270.99996948242193,6.171874523162843,2.687499761581421,48.74999618530274,0.6914061903953552,0.9335936903953552
2021-11-08 04:00:00,0.5,6.1,140.0,52.8,1.5,-4.0,270.99996948242193,4.718749523162842,2.718749761581421,52.99999618530274,0.7675780653953552,1.0273436307907104
2021-11-08 05:00:00,0.5,6.1,140.0,53.4,2.0,0.0,277.99996948242193,4.468749523162842,2.445312261581421,53.74999618530274,0.9316405653953552,1.3281248807907104
2021-11-08 06:00:00,1.0,12.5,140.0,45.0,2.0,0.0,277.99996948242193,4.124999523162842,2.062499761581421,51.49999618530274,0.8964843153953552,1.3437498807907104
2021-11-08 07:00:00,0.9,21.4,170.0,35.0,2.0,0.0,277.99996948242193,3.3906247615814213,1.6406248807907104,57.24999618530274,0.7636718153953552,1.1914061307907104
2021-11-08 08:00:00,0.8,16.3,170.0,39.0,2.0,0.0,277.99996948242193,2.8281247615814213,1.4492186307907104,68.74999237060547,0.6718749403953552,1.0703123807907104
2021-11-08 09:00:00,1.0,25.9,160.0,32.8,2.0,0.0,277.99996948242193,2.578124761581421,1.3710936307907104,74.49999237060547,0.5566405653953552,0.8867186903953552
2021-11-08 10:00:00,1.2,35.2,170.0,26.0,2.5,-0.5,273.99996948242193,2.593749761581421,1.4335936307907104,77.99999237060547,0.5039061903953552,0.8320311903953552
2021-11-08 11:00:00,0.9,29.8,170.0,33.5,3.0,-1.0,273.99996948242193,2.726562261581421,1.4765623807907104,81.74999237060547,0.5019530653953552,0.8886718153953552
2021-11-08 12:00:00,1.1,32.6,180.0,32.5,3.0,-1.0,273.99996948242193,3.1718747615814213,1.6406248807907104,82.49999237060547,0.5429686903953552,1.0273436307907104
2021-11-08 13:00:00,1.0,32.9,180.0,35.4,3.5,0.0,280.99996948242193,4.078124523162842,1.9999998807907104,81.74999237060547,0.6640624403953552,1.2929686307907104
2021-11-08 14:00:00,1.1,35.3,170.0,34.3,4.0,1.0,287.9999694824219,5.156249523162842,2.390624761581421,82.49999237060547,0.8457030653953552,1.6093748807907104
2021-11-08 15:00:00,1.5,46.9,180.0,23.3,4.0,1.0,290.9999694824219,5.656249523162843,2.539062261581421,81.74999237060547,0.9804686903953552,1.7929686307907104
2021-11-08 16:00:00,1.7,44.9,190.0,27.0,6.0,2.5,290.9999694824219,5.999999523162843,2.624999761581421,78.74999237060547,1.1640623807907104,2.023437261581421
2021-11-08 17:00:00,1.4,44.1,210.0,26.7,7.9,4.0,300.9999694824219,7.124999523162843,3.1328122615814213,75.99999237060547,1.7031248807907104,2.789062261581421
2021-11-08 18:00:00,1.2,36.2,200.0,37.7,7.9,4.0,313.9999694824219,8.406249046325684,3.757812261581421,74.49999237060547,2.218749761581421,3.4687497615814213
2021-11-08 19:00:00,1.0,25.5,180.0,48.6,9.9,2.5,317.9999694824219,8.499999046325684,3.937499761581421,73.74999237060547,2.265624761581421,3.5624997615814213
2021-11-08 20:00:00,0.9,18.8,170.0,54.6,11.9,1.0,317.9999694824219,8.156249046325684,3.874999761581421,71.74999237060547,2.257812261581421,3.624999761581421
2021-11-08 21:00:00,0.7,25.6,160.0,46.0,11.9,1.0,310.9999694824219,7.968749523162843,3.789062261581421,69.49999237060547,1.9648436307907104,3.2734372615814213
2021-11-08 22:00:00,1.1,34.2,170.0,36.0,10.4,2.0,297.9999694824219,7.468749523162843,3.5781247615814213,67.99999237060547,1.3554686307907104,2.445312261581421
2021-11-08 23:00:00,1.1,39.3,160.0,30.1,8.9,3.0,293.9999694824219,7.203124523162843,3.5468747615814213,67.99999237060547,1.1796873807907104,2.195312261581421
2021-11-09 00:00:00,0.7,27.6,170.0,41.5,8.9,3.0,293.9999694824219,7.203124523162843,3.609374761581421,68.74999237060547,1.0820311307907104,2.015624761581421
2021-11-09 01:00:00,0.6,22.0,180.0,43.3,6.9,4.0,290.9999694824219,7.203124523162843,3.937499761581421,75.24999237060547,1.1601561307907104,1.9570311307907104
2021-11-09 02:00:00,0.4,18.7,190.0,37.0,5.0,5.0,293.9999694824219,7.374999523162843,4.421874523162842,74.49999237060547,1.2031248807907104,2.007812261581421
2021-11-09 03:00:00,0.7,28.9,230.0,23.3,5.0,5.0,293.9999694824219,7.546874523162843,4.593749523162842,73.74999237060547,1.2890623807907104,2.109374761581421
2021-11-09 04:00:00,0.4,25.4,210.0,23.3,5.0,4.5,297.9999694824219,7.640624523162843,4.656249523162842,74.49999237060547,1.4609373807907104,2.343749761581421
2021-11-09 05:00:00,0.5,30.8,240.0,15.8,5.0,4.0,313.9999694824219,8.156249046325684,4.828124523162842,75.24999237060547,2.296874761581421,3.5390622615814213
2021-11-09 06:00:00,0.9,38.2,230.0,15.8,5.0,4.0,327.9999694824219,8.749999046325684,4.953124523162842,75.24999237060547,2.9062497615814213,4.437499523162842
2021-11-09 07:00:00,1.3,53.3,280.0,11.8,11.4,4.0,327.9999694824219,8.156249046325684,4.781249523162842,76.74999237060547,2.812499761581421,4.374999523162842
2021-11-09 08:00:00,2.0,65.2,380.0,7.2,17.9,4.0,320.9999694824219,6.953124523162843,4.359374523162842,78.74999237060547,2.351562261581421,3.781249761581421
2021-11-09 09:00:00,1.3,50.9,400.0,19.8,17.9,4.0,307.9999694824219,5.921874523162843,3.4921872615814213,80.99999237060547,1.6367186307907104,2.765624761581421
2021-11-09 10:00:00,1.1,47.9,380.0,21.7,32.7,6.5,297.9999694824219,5.312499523162842,3.1953122615814213,81.74999237060547,1.2421873807907104,2.124999761581421
2021-11-09 11:00:00,1.0,31.6,400.0,32.6,47.6,9.0,300.9999694824219,5.749999523162843,3.4609372615814213,80.99999237060547,1.3203123807907104,2.195312261581421
2021-11-09 12:00:00,0.9,33.5,230.0,30.8,47.6,9.0,303.9999694824219,6.437499523162843,3.937499761581421,79.49999237060547,1.5195311307907104,2.453124761581421
2021-11-09 13:00:00,0.8,33.6,200.0,30.8,36.2,11.5,433.9999694824219,19.562498092651367,7.874999523162843,60.87499618530274,8.562499046325684,11.968749046325685
2021-11-09 14:00:00,0.7,33.9,190.0,30.3,24.8,14.0,667.9999389648438,41.249996185302734,15.281249046325685,32.62499618530273,22.87499809265137,30.06249809265137
2021-11-09 15:00:00,0.8,24.0,170.0,37.5,24.8,14.0,881.9999389648438,57.62499618530274,19.812498092651367,13.437499046325685,36.999996185302734,48.24999618530274
2021-11-09 16:00:00,0.5,20.9,180.0,41.2,20.3,8.5,989.9999389648438,58.99999618530274,19.812498092651367,4.796874523162842,42.999996185302734,57.87499618530274
2021-11-09 17:00:00,0.5,21.3,210.0,43.2,15.9,3.0,935.9999389648438,54.24999618530274,15.749999046325685,5.999999523162843,40.499996185302734,56.62499618530274
2021-11-09 18:00:00,0.6,10.8,190.0,52.5,15.9,3.0,795.9999389648438,41.874996185302734,11.687499046325685,17.749998092651367,32.24999618530273,47.24999618530274
2021-11-09 19:00:00,0.4,6.1,180.0,55.0,14.4,1.0,601.9999389648438,25.74999809265137,8.718749046325684,38.374996185302734,19.937498092651367,31.81249809265137
2021-11-09 20:00:00,0.7,4.5,170.0,55.2,12.9,-1.0,494.9999694824219,17.187498092651367,6.984374523162843,45.87499618530274,13.687499046325685,24.18749809265137
2021-11-09 21:00:00,0.5,3.4,160.0,55.1,12.9,-1.0,410.9999694824219,12.874999046325685,5.374999523162842,51.49999618530274,8.968749046325684,17.124998092651367
2021-11-09 22:00:00,0.4,1.4,150.0,61.0,10.4,1.0,320.9999694824219,7.124999523162843,3.3437497615814213,67.99999237060547,3.703124761581421,6.968749523162843
2021-11-09 23:00:00,0.7,0.4,140.0,62.3,7.9,3.0,297.9999694824219,5.015624523162842,2.8671872615814213,72.99999237060547,2.351562261581421,3.914062261581421
2021-11-10 00:00:00,0.4,0.7,140.0,62.5,7.9,3.0,287.9999694824219,3.6015622615814213,2.296874761581421,76.74999237060547,1.3984373807907104,2.367187261581421
2021-11-10 01:00:00,0.6,-0.0,140.0,61.6,5.5,3.0,273.99996948242193,2.554687261581421,0.9179686903953552,55.12499618530274,0.5644530653953552,0.7656249403953552
2021-11-10 02:00:00,0.6,0.2,150.0,55.5,3.0,3.0,273.99996948242193,3.648437261581421,1.1054686307907104,51.49999618530274,0.6640624403953552,0.8671874403953552
2021-11-10 03:00:00,0.5,0.9,150.0,46.6,3.0,3.0,273.99996948242193,3.734374761581421,1.1328123807907104,52.99999618530274,0.7265624403953552,0.9257811903953552
2021-11-10 04:00:00,0.4,1.4,160.0,41.3,2.0,1.5,270.99996948242193,2.8281247615814213,1.0468748807907104,59.37499618530274,0.7265624403953552,0.9453124403953552
2021-11-10 05:00:00,0.5,3.2,170.0,37.9,1.0,0.0,273.99996948242193,2.421874761581421,1.0898436307907104,63.74999618530274,0.9785155653953552,1.4257811307907104
2021-11-10 06:00:00,0.6,4.7,170.0,35.7,1.0,0.0,277.99996948242193,2.789062261581421,1.1484373807907104,60.87499618530274,1.3320311307907104,1.9453123807907104
2021-11-10 07:00:00,0.7,13.0,180.0,28.2,1.0,1.0,280.99996948242193,3.2578122615814213,1.1210936307907104,53.74999618530274,1.5117186307907104,2.164062261581421
2021-11-10 08:00:00,0.7,21.3,210.0,21.9,1.0,2.0,283.9999694824219,3.5156247615814213,1.1640623807907104,50.87499618530274,1.5976561307907104,2.257812261581421
2021-11-10 09:00:00,0.8,22.4,200.0,20.9,1.0,2.0,280.99996948242193,3.687499761581421,1.2070311307907104,49.37499618530274,1.6640623807907104,2.265624761581421
2021-11-10 10:00:00,0.7,16.3,200.0,27.7,2.0,2.5,277.99996948242193,3.773437261581421,1.1953123807907104,48.74999618530274,1.7187498807907104,2.226562261581421
2021-11-10 11:00:00,0.7,15.8,210.0,27.6,3.0,3.0,277.99996948242193,4.078124523162842,1.1953123807907104,47.99999618530274,1.8320311307907104,2.273437261581421
2021-11-10 12:00:00,0.6,14.6,210.0,27.9,3.0,3.0,277.99996948242193,4.499999523162842,1.2851561307907104,46.49999618530274,1.9726561307907104,2.414062261581421
2021-11-10 13:00:00,0.5,15.7,210.0,29.0,3.0,2.5,277.99996948242193,4.890624523162842,1.3437498807907104,45.87499618530274,2.039062261581421,2.460937261581421
2021-11-10 14:00:00,0.7,16.0,210.0,29.9,3.0,2.0,273.99996948242193,5.062499523162842,1.3437498807907104,47.24999618530274,1.9374998807907104,2.367187261581421
2021-11-10 15:00:00,0.7,16.7,210.0,30.5,3.0,2.0,273.99996948242193,5.156249523162842,1.3281248807907104,49.37499618530274,1.9843748807907104,2.468749761581421
2021-11-10 16:00:00,0.6,17.4,220.0,32.8,2.0,1.5,273.99996948242193,5.187499523162842,1.3437498807907104,51.49999618530274,2.257812261581421,2.8749997615814213
2021-11-10 17:00:00,0.7,17.0,220.0,34.6,1.0,1.0,273.99996948242193,4.984374523162842,1.3710936307907104,52.99999618530274,2.789062261581421,3.5703122615814213
2021-11-10 18:00:00,0.6,14.4,220.0,37.0,1.0,1.0,277.99996948242193,4.765624523162842,1.4179686307907104,52.99999618530274,3.2343747615814213,4.078124523162842
